MATPRI    |0678CP          |COSM NATY ESC CREMA ALOE VERA |U      |     5.505|01/08/2014|T  
MATPRI    |0678PP          |ESENCIA P/SUAVIZANTE HERBAL   |U      |    12.460|01/08/2014|T  
MATPRI    |0678TP          |ESENCIA HIERBAS JABÓN         |U      |    14.600|01/08/2014|T  
MATPRI    |0811RP          |ESENCIA EXTRACTO POLO CLÁSICO |U      |    51.930|02/14/2014|T  
MATPRI    |0814-2TP        |ESENCIA P ROPA ACQUA MASC     |U      |    29.440|07/17/2013|T  
MATPRI    |0814EP          |ESENCIA EXTRACTO ACQUA DI GIO |U      |    18.075|02/11/2014|T  
MATPRI    |0814JP          |ESENCIA EXTRACTO AQUA M       |U      |    31.650|02/11/2014|T  
MATPRI    |0814RP          |ESENCIA EXTRACTO ACQUA DI GIO |U      |    53.370|02/11/2014|T  
MATPRI    |0882NP          |ESENCIA EXTRACTO ACQUA        |U      |    26.200|04/15/2014|T  
MATPRI    |0897TP          |ESENCIA P ROPA FRESHLY        |U      |    18.200|05/12/2014|T  
MATPRI    |0974RP          |ESENCIA EXTRACTO L EAU PAR KEN|U      |    35.550|03/11/2014|T  
MATPRI    |1011LB          |ESENCIA VAINILLA VELA         |U      |    10.000|03/25/2008|T  
MATPRI    |1011RB          |CAPARRA ESENCIA SÓLIDA VAINILL|U      |    13.100|08/20/2013|T  
MATPRI    |1011RP          |MAZZA ESENCIA HORNITO VAINILLA|U      |    14.400|05/21/2014|T  
MATPRI    |1016LP          |ESENCIA EXTRACTO ONE UN       |U      |    32.820|03/18/2014|T  
MATPRI    |1016RP          |ESENCIA EXTRACTO ONE UNISEX   |U      |    46.980|03/18/2014|T  
MATPRI    |1054TP          |ESENCIA ONE                   |U      |    18.100|05/26/2014|T  
MATPRI    |1062JP          |ESENCIA P ROPA MENTA          |U      |    16.750|05/14/2014|T  
MATPRI    |1062NP          |ESENCIA MENTA JABÓN           |U      |    21.610|05/14/2014|T  
MATPRI    |1062TP          |ESENCIA P ROPA MENTA          |U      |    28.900|05/14/2014|T  
MATPRI    |1076NP          |ESENCIA ALOE  JABÓN           |U      |    16.220|05/09/2014|T  
MATPRI    |1091-2TP        |ESENCIA CITRUS JABÓN          |U      |    11.200|03/18/2014|T  
MATPRI    |1091TI          |ESENCIA AMBIENTE CITRUS       |U      |     7.550|12/12/2008|T  
MATPRI    |1098-2TP        |ESENCIA MARINA JABÓN          |U      |    18.100|02/12/2014|T  
MATPRI    |1109QP          |ESENCIA EXTRACTO  212 CH MASC |U      |    45.145|05/20/2014|T  
MATPRI    |1121PP          |ESENCIA P ROPA PETIT INF      |U      |    15.040|05/04/2014|T  
MATPRI    |1121TP          |ESENCIA PETIT ENFANT JABÓN    |U      |    17.650|05/04/2014|T  
MATPRI    |1132TP          |ESENCIA AUTO C. HERRERA MASCUL|U      |    24.550|03/13/2014|T  
MATPRI    |1135TP          |ESENCIA HORNITO VIOLETA       |U      |    15.200|05/14/2014|T  
MATPRI    |1149RP          |ESENCIA P ROPA RELAX          |U      |    18.720|02/12/2014|T  
MATPRI    |1149TB          |ESENCIA TÉ VERDE VELA         |U      |    20.450|03/20/2014|T  
MATPRI    |1149TP          |ESENCIA HORNITO TE VERDE      |U      |    20.300|02/12/2014|T  
MATPRI    |1183TP          |ESENCIA SHAMPOO QUARZENIA TP  |U      |    18.750|01/29/2014|T  
MATPRI    |1184TP          |ESENCIA CREMA MUGUET          |U      |    16.000|05/20/2014|T  
MATPRI    |1185EP          |ESENCIA LIMPIEZA ANAÏS ANAÏS F|U      |     9.950|04/22/2014|T  
MATPRI    |1185RP          |ESENCIA EXTRACTO ANAIS ANAIS F|U      |    23.860|04/22/2014|T  
MATPRI    |1191FP          |ESENCIA EXTRACTO ORGANZA F    |U      |    17.320|04/14/2014|T  
MATPRI    |1210JB          |ESENCIA CANELA VELA           |U      |    12.000|04/15/2010|T  
MATPRI    |1210JP          |ESENCIA P ROPA CANELA         |U      |    15.150|02/05/2014|T  
MATPRI    |1214-3TB        |MAGAZINO ESENCIA GARDENIA VELA|U      |    12.500|01/25/2008|T  
MATPRI    |1214TP          |MAGAZINO ESENCIA GARDENIA     |U      |    13.090|04/29/2014|T  
MATPRI    |1224RP          |ESENCIA EXTRACTO ETERNITY FEM |U      |    29.790|02/14/2014|T  
MATPRI    |1236MB          |ESENCIA MANZANA VELA          |U      |     9.213|05/14/2014|T  
MATPRI    |1236MP          |ESENCIA MANZANA               |U      |     8.793|05/21/2014|T  
MATPRI    |1236TB          |CAPARRA ES SÓLIDA MANZANA     |U      |    11.050|05/14/2014|T  
MATPRI    |1236TP          |ESENCIA AUTO MANZANA          |U      |    11.050|05/21/2014|T  
MATPRI    |1244-2TI        |ESENCIA AMBIENTE MAGNOLIA     |U      |     7.600|03/12/2010|T  
MATPRI    |1244TB          |ESENCIA MAGNOLIA VELA         |U      |    10.200|08/05/2008|T  
MATPRI    |1244TP          |ESENCIA P ROPA MAGNOLIA       |U      |    13.900|05/04/2014|T  
MATPRI    |1246JP          |ESENCIA P ROPA GARDENIA       |U      |    10.800|05/14/2014|T  
MATPRI    |1246TM          |ES VASELINA GARDENIA          |U      |    13.150|06/01/2008|T  
MATPRI    |1246TP          |ESENCIA GARDENIA JABÓN        |U      |    17.000|05/14/2014|T  
MATPRI    |1249-2TP        |ESENCIA  VERBENA              |U      |    21.700|04/15/2014|T  
MATPRI    |1265LP          |ESENCIA EXTRACTO FLOWER FEM   |U      |    14.260|05/14/2014|T  
MATPRI    |1265NP          |ESENCIA EXTRACTO FLOWER FE    |U      |    15.870|05/14/2014|T  
MATPRI    |1265RP          |ESENCIA EXTRACTO FLOWER FEM   |U      |    19.090|05/14/2014|T  
MATPRI    |1265TP          |ESENCIA HORNITO ENERGY        |U      |    20.700|05/14/2014|T  
MATPRI    |1290-5TP        |ESENCIA SANDÍA JABÓN          |U      |    13.200|01/28/2014|T  
MATPRI    |1290NP          |BRT ESENCIA P ROPA SANDÍA     |U      |     8.590|08/08/2013|T  
MATPRI    |1290TI          |ESENCIA AMBIENTE SANDÍA       |U      |    11.000|01/28/2014|T  
MATPRI    |1290TP          |ESENCIA HORNITO SANDÍA        |U      |    10.600|08/08/2013|T  
MATPRI    |1307PP          |ESENCIA FRUTADO JABÓN         |U      |    14.180|02/12/2014|T  
MATPRI    |1312TP          |ESENCIA EXTRACTO TARTIN       |U      |    23.500|03/06/2014|T  
MATPRI    |1316JP          |ESENCIA P ROPA MELÓN          |U      |     9.400|04/14/2014|T  
MATPRI    |1316NP          |ESENCIA P ROPA MELÓN          |U      |    11.360|04/14/2014|T  
MATPRI    |1316TB          |ESENCIA MELÓN VELA            |U      |    12.900|12/30/2011|T  
MATPRI    |1316TP          |ESENCIA P ROPA MELÓN          |U      |    14.300|04/14/2014|T  
MATPRI    |1334-5PP        |ESENCIA LIMPIEZA MINI MODIFICA|U      |     5.450|01/25/2008|T  
MATPRI    |1334-6RP        |ESENCIA LIMPIEZA MINI P/JABÓN |U      |     5.800|10/15/2009|T  
MATPRI    |1341RP          |ESENCIA EXTRACTO 5TA AVENIDA F|U      |    29.890|04/22/2014|T  
MATPRI    |1342-2TP        |ESENCIA PISO BEBE             |U      |     4.900|01/25/2008|T  
MATPRI    |1343-4QP        |ESENCIA DURAZNO JABÓN         |U      |    13.568|05/21/2014|T  
MATPRI    |1348TP          |MAZZA ESENCIA HORNITO TILO    |U      |    15.200|04/08/2014|T  
MATPRI    |1361PP          |ES LIMPIEZA CONFORT           |U      |     9.500|02/03/2014|T  
MATPRI    |1361TP          |ESENCIA LIMPIEZA CHEEKY       |U      |    10.750|02/03/2014|T  
MATPRI    |1362PP          |ESENCIA LIMPIEZA VÍVERE P/SUAV|U      |     8.760|05/14/2014|T  
MATPRI    |1377TB          |ESENCIA BERGAMOTA VELA        |U      |    12.650|06/01/2008|T  
MATPRI    |1379-2TP        |ESENCIA COLONIA INGLESA       |U      |    13.000|06/26/2013|T  
MATPRI    |1389TP          |ESENCIA PISO CHERRY           |U      |     5.900|05/20/2014|T  
MATPRI    |1398EP          |ESENCIA PISO MARINA           |U      |     6.863|05/20/2014|T  
MATPRI    |1398NB          |ESENCIA MARINA VELA           |U      |    11.260|11/29/2013|T  
MATPRI    |1398PP          |ESENCIA LIMPIEZA MARINA       |U      |    11.840|05/20/2014|T  
MATPRI    |1398TB          |ESENCIA MARINA VELA           |U      |    13.600|11/29/2013|T  
MATPRI    |1398TP          |ESENCIA DEO MARINA            |U      |    13.650|05/20/2014|T  
MATPRI    |1404-2TA        |ESENCIA AMBIENTE DONNA KARAN F|U      |    22.600|03/02/2009|T  
MATPRI    |1406NP          |ESENCIA PISO LAVANDA          |U      |     6.525|05/12/2014|T  
MATPRI    |1406PP          |ESENCIA PISO LAVANDA          |U      |     6.800|05/12/2014|T  
MATPRI    |1406TP          |ESENCIA PISO LAVANDA          |U      |     7.350|05/12/2014|T  
MATPRI    |1413NP          |ESENCIA PISO LIMÓN            |U      |     6.630|01/08/2014|T  
MATPRI    |1413TE          |ESENCIA SILICONA LIMÓN        |U      |    12.000|04/21/2014|T  
MATPRI    |1414TP          |ESENCIA PISO JAZMÍN REFORZADO |U      |     6.350|05/06/2013|T  
MATPRI    |1416NP          |ESENCIA PISO LIMÓN            |U      |     6.210|07/05/2012|T  
MATPRI    |1419KP          |ESENCIA EXTRACTO SAMSARA FEM  |U      |    32.963|02/21/2014|T  
MATPRI    |1419MP          |ESENCIA EXTRACTO SAMSARA FEM  |U      |    38.138|02/21/2014|T  
MATPRI    |1435IP          |ESENCIA INCIENSO              |U      |    11.618|12/23/2013|T  
MATPRI    |1435MP          |ESENCIA INCIENSO JABÓN        |U      |    17.000|04/21/2014|T  
MATPRI    |1435NP          |ESENCIA HORNITO INCIENSO      |U      |    15.905|12/23/2013|T  
MATPRI    |1435TB          |ESENCIA INCIENSO VELA         |U      |    17.300|05/22/2009|T  
MATPRI    |1436LP          |ESENCIA SÁNDALO HINDÚ         |U      |     9.100|01/25/2008|T  
MATPRI    |1436NP          |ESENCIA PARA ROPA SANDALO     |U      |    12.070|03/04/2013|T  
MATPRI    |1436TB          |CAPARRA ESENCIA SÓLIDA SÁNDALO|U      |    16.560|11/13/2013|T  
MATPRI    |1439DP          |CAPARRA ESENCIA HORNITO JAZMÍN|U      |     5.650|11/27/2013|T  
MATPRI    |1452NP          |ESENCIA GOLDEN                |U      |    12.314|12/12/2012|T  
MATPRI    |1456-1TP        |ESENCIA PISO CHERRY REFORZADO |U      |     7.600|05/20/2014|T  
MATPRI    |1456-3TP        |ESENCIA HORNITO CHERRY        |U      |     9.600|05/21/2014|T  
MATPRI    |1456-4TI        |ESENCIA AMBIENTE CHERRY       |U      |     8.440|01/28/2014|T  
MATPRI    |1464-2PB        |ESENCIA LIMÓN VELA            |U      |    18.400|03/20/2014|T  
MATPRI    |1464-2PP        |ESENCIA LIMÓN JABÓN           |U      |    18.928|05/14/2014|T  
MATPRI    |1464-2TB        |ESENCIA JABÓN LÍMON REFORZADA |U      |    21.500|11/29/2013|T  
MATPRI    |1492TP          |ESENCIA PISO MARINA           |U      |     4.500|10/12/2009|T  
MATPRI    |1505TB          |ESENCIA AZAHAR VELA           |U      |    12.800|03/20/2014|T  
MATPRI    |1505TP          |ESENCIA AZAHAR JABÓN          |U      |    14.800|02/02/2014|T  
MATPRI    |1506JB          |ESENCIA NARDO VELA            |U      |    15.500|03/20/2014|T  
MATPRI    |1506JP          |ESENCIA P ROPA NARDO          |U      |    15.550|05/14/2014|T  
MATPRI    |1507TP          |ESENCIA FLORAL JABÓN          |U      |    10.700|05/12/2014|T  
MATPRI    |1508PP          |ES PR CEDRO                   |U      |    18.060|01/16/2014|T  
MATPRI    |1547TP          |ESENCIA HORNITO BANANA        |U      |     8.750|09/19/2013|T  
MATPRI    |1576TP          |ES SHAMPOO SAVIA VEGETAL      |U      |    11.900|12/18/2013|T  
MATPRI    |1577-2TP        |ESENCIA P ROPA SOFTY          |U      |    22.900|05/21/2014|T  
MATPRI    |1605EP          |ESENCIA FRUTILLA              |U      |     7.058|05/21/2014|T  
MATPRI    |1605JB          |FRANCOIS ESENCIA FRUTILLA VELA|U      |     9.400|03/20/2014|T  
MATPRI    |1605MP          |ESENCIA FRUTILLA              |U      |    10.990|05/21/2014|T  
MATPRI    |1605TB          |ESENCIA SÓLIDA FRUTIL         |U      |    13.000|03/20/2014|T  
MATPRI    |1605TP          |ESENCIA FRUTILLA JABÓN        |U      |    14.430|05/21/2014|T  
MATPRI    |1609RP          |ESENCIA EXTRACTO 212 CH FEM   |U      |    36.910|05/06/2014|T  
MATPRI    |1613RP          |ESENCIA EXTRACTO ESCAPE MASC  |U      |    39.600|02/14/2014|T  
MATPRI    |1615TP          |ESENCIA EXTRACTO TSAR         |U      |    67.750|11/12/2013|T  
MATPRI    |1638JP          |ESENCIA PISO LAVANDA REFORZADO|U      |     9.575|04/15/2014|T  
MATPRI    |1638PP          |ESENCIA P ROPA LAVANDA        |U      |    12.620|04/15/2014|T  
MATPRI    |1638QP          |ESENCIA LAVANDA               |U      |    13.128|04/15/2014|T  
MATPRI    |1638TB          |FRANCOIS ESENCIA LAVANDA VELA |U      |    15.200|04/29/2014|T  
MATPRI    |1638TP          |ESENCIA HORNITO LAVANDA       |U      |    14.650|04/15/2014|T  
MATPRI    |1647-3JP        |ESENCIA SAHUMERIO AFRODIZIACO |U      |    21.265|02/24/2014|T  
MATPRI    |1647-3RP        |ESENCIA EXTRACTO OPIUM FEM    |U      |    34.677|02/24/2014|T  
MATPRI    |1662LP          |ESENCIA EXTRACTO 212 C H M    |U      |    16.990|05/20/2014|T  
MATPRI    |1662TP          |ES HO 212 C HERRERA MASC 1662 |U      |    25.250|05/20/2014|T  
MATPRI    |1670NP          |ESENCIA HORNITO SÁNDALO       |U      |    18.845|05/14/2014|T  
MATPRI    |1670TP          |ESENCIA P ROPA SÁNDALO        |U      |    24.950|05/14/2014|T  
MATPRI    |1671HP          |ESENCIA EXTRACTO L EAU DISSEY |U      |    18.200|05/26/2014|T  
MATPRI    |1671RP          |ESENCIA EXTRACTO L EAU DISSEY |U      |    35.200|05/26/2014|T  
MATPRI    |1675RP          |ESENCIA EXTRACTO POLO SPORT MA|U      |    35.560|05/08/2014|T  
MATPRI    |1676TI          |ESENCIA AMBIENTE POLO         |U      |    10.920|01/25/2008|T  
MATPRI    |1678TB          |ESENCIA LAVANDA VELA          |U      |    10.950|01/25/2008|T  
MATPRI    |1681-2NP        |ESENCIA YLANG YLANG           |U      |    14.190|08/26/2013|T  
MATPRI    |1682-1TP        |ESENCIA MORA JABÓN            |U      |     8.600|04/15/2014|T  
MATPRI    |1682TI          |ESENCIA AMBIENTE MORA         |U      |     7.700|12/02/2013|T  
MATPRI    |1683-3TB        |ESENCIA UVA VELA              |U      |     7.850|01/25/2008|T  
MATPRI    |1683-3TP        |ESENCIA HORNITO UVA           |U      |     9.300|05/12/2014|T  
MATPRI    |1683NP          |ESENCIA P ROPA UVA            |U      |     6.250|01/25/2008|T  
MATPRI    |1683TB          |CAPARRA ES SÓLIDA UVA         |U      |     8.740|02/13/2014|T  
MATPRI    |1683TI          |ESENCIA AMBIENTE UVA          |U      |     8.650|05/04/2014|T  
MATPRI    |1684TI          |ESENCIA AMBIENTE NARANJA      |U      |     9.000|04/29/2014|T  
MATPRI    |1685TI          |ESENCIA AMBIENTE LAVANDA      |U      |     9.700|02/03/2014|T  
MATPRI    |1686-1TP        |ESENCIA P ROPA PIÑA           |U      |     8.870|08/16/2013|T  
MATPRI    |1686-3TI        |ESCENCIA AMBIENTE PIÑA REFORZA|U      |     9.300|01/28/2014|T  
MATPRI    |1686TI          |ESENCIA AMBIENTE PIÑA         |U      |     7.600|06/05/2013|T  
MATPRI    |1687TI          |ESENCIA AMBIENTE VAINILLA     |U      |    10.750|02/03/2014|T  
MATPRI    |1693TI          |ESENCIA AMBIENTE JAZMÍN       |U      |     6.000|05/03/2010|T  
MATPRI    |1700-3KP        |ESENCIA HORNITO EUCALIPTO     |U      |    13.850|09/29/2011|T  
MATPRI    |1700CP          |ESENCIA PISO EUCALIPTUS       |U      |     8.260|04/29/2014|T  
MATPRI    |1700EF          |ESENCIA HIDROSOLUBLE EUCALIPTO|U      |    10.950|01/08/2014|T  
MATPRI    |1700NB          |ESENCIA EUCALIPTO VELA        |U      |    12.100|08/05/2008|T  
MATPRI    |1700NP          |MAZZA ESENCIA HORNITO EUCALIPT|U      |    21.680|04/29/2014|T  
MATPRI    |1700TP          |ESENCIA EUCALIPTO JABÓN       |U      |    29.000|04/29/2014|T  
MATPRI    |1701-2HP        |ESENCIA EXTRACTO L EAU DISSEY |U      |    13.660|05/06/2013|T  
MATPRI    |1703HP          |ESENCIA EXTRACTO COOL WATER MA|U      |    21.900|04/15/2014|T  
MATPRI    |1727TP          |ESENCIA P ROPA VAINILLA 1727  |U      |    16.300|01/06/2012|T  
MATPRI    |1730HP          |ESENCIA PISO NARANJA          |U      |     8.580|05/21/2014|T  
MATPRI    |1730TP          |ESENCIA HORNITO NARANJA       |U      |    14.550|05/21/2014|T  
MATPRI    |1740RP          |ESENCIA EXTRACTO POEME FEM    |U      |    29.070|04/15/2014|T  
MATPRI    |1745RP          |ESENCIA EXTRACTO COOL WATER FE|U      |    39.015|03/11/2014|T  
MATPRI    |1748DP          |ESC CREM ROSA MOSQUETA 1748DP |U      |     7.270|05/21/2014|T  
MATPRI    |1748NB          |ESENCIA ROSA VELA             |U      |    12.590|11/27/2013|T  
MATPRI    |1748NP          |MAZZA ESENCIA ROSA            |U      |    13.945|05/21/2014|T  
MATPRI    |1748TB          |ESENCIA SÓLIDA ROSA           |U      |    15.500|11/27/2013|T  
MATPRI    |1748TP          |ESENCIA HORNITO ROSA          |U      |    17.950|05/21/2014|T  
MATPRI    |1749HP          |ESENCIA HORNITO TOMMY FEM     |U      |    16.620|02/14/2014|T  
MATPRI    |1749NP          |ESENCIA EXTRACTO TROPICAL PUNC|U      |    25.710|02/14/2014|T  
MATPRI    |1749RP          |ESENCIA EXTRACTO TOMMY FEM    |U      |    31.770|02/14/2014|T  
MATPRI    |1752RP          |ESENCIA EXTRACTO TRÉSOR FEM   |U      |    22.510|04/22/2014|T  
MATPRI    |1754NB          |ESENCIA FANTASÍA VELA         |U      |    13.760|06/13/2013|T  
MATPRI    |1754TB          |ESENCIA FANTASÍA VELA         |U      |    17.900|06/13/2013|T  
MATPRI    |1756PB          |ESENCIA FRESIA VELA           |U      |    15.250|03/20/2014|T  
MATPRI    |1756PP          |ESENCIA HORNITO FRESIA        |U      |    15.320|05/21/2014|T  
MATPRI    |1760TI          |ESENCIA AMBIENTE MANZANA VERDE|U      |     8.700|01/13/2009|T  
MATPRI    |1762TI          |ESENCIA AMBIENTE LIMÓN        |U      |    13.800|01/24/2014|T  
MATPRI    |1767NB          |ESENCIA JAZMÍN VELA           |U      |    12.065|11/27/2013|T  
MATPRI    |1767NP          |ESENCIA JAZMÍN                |U      |    11.360|02/12/2014|T  
MATPRI    |1767TB          |ESENCIA SÓLIDA JAZMÍN         |U      |    14.750|11/27/2013|T  
MATPRI    |1767TP          |ESENCIA HORNITO JAZMIN PO     |U      |    14.300|02/12/2014|T  
MATPRI    |1768JP          |ESENCIA DEO PEARS             |U      |    14.250|04/24/2014|T  
MATPRI    |1768MB          |ESENCIA PEARS VELA            |U      |    16.080|07/16/2010|T  
MATPRI    |1768OP          |ESENCIA HORNITO PEARS         |U      |    19.075|04/24/2014|T  
MATPRI    |1771TI          |ESENCIA AMBIENTE VERBENA      |U      |    10.800|01/28/2014|T  
MATPRI    |1773NP          |ESENCIA MADERAS ORIENTALES JAB|U      |    20.105|05/14/2014|T  
MATPRI    |1774TI          |ESENCIA AMBIENTE PINO         |U      |    10.650|01/28/2014|T  
MATPRI    |1785-4HP        |ESENCIA DE LIMPIEZA CONY P/SUA|U      |    10.840|05/06/2014|T  
MATPRI    |1785-4LP        |ESENCIA CONY                  |U      |    13.960|05/06/2014|T  
MATPRI    |1785-4RP        |ESENCIA EXTRACTO CONY         |U      |    18.640|05/06/2014|T  
MATPRI    |1785-4TB        |ESENCIA CONY VELA             |U      |    14.500|10/14/2009|T  
MATPRI    |1788IP          |BRT ESENCIA EXTRACTO AMARIGE F|U      |    13.780|05/04/2014|T  
MATPRI    |1788JB          |ESENCIA LIRIO VELA            |U      |    15.150|03/20/2014|T  
MATPRI    |1788JP          |ESENCIA FLORES BLANCAS        |U      |    14.800|05/04/2014|T  
MATPRI    |1788MB          |MAGAZINO ESENCIA FLORES BLANCA|U      |    17.800|12/18/2008|T  
MATPRI    |1789TA          |ESENCIA AMBIENTE ROSA         |U      |    10.400|04/29/2014|T  
MATPRI    |1791KB          |ESENCIA COCO VELA             |U      |    10.260|08/14/2013|T  
MATPRI    |1791LP          |ESENCIA HORNITO COCO          |U      |    11.920|04/29/2014|T  
MATPRI    |1791TB          |CAPARRA ES SÓLIDA COCO        |U      |    15.300|08/14/2013|T  
MATPRI    |1791TP          |ESENCIA  COCO                 |U      |    16.800|04/29/2014|T  
MATPRI    |1795KP          |MAGAZINO ESENCIA MADERA ANTIGU|U      |    26.500|02/17/2014|T  
